gvkey	gvkey_old	conm	tic	cusip	cik	sic	naics	LINKPRIM	LIID	LINKTYPE	LPERMNO	LPERMCO	LINKDT	LINKENDDT	ticker
19600	19600	CYMABAY THERAPEUTICS INC	CBAY	23257D103	1042074	2836	325414.0	P	01	LC	14691	54884	2014-06-18	2024-03-28	cbay
19602	19602	TURTLE BEACH CORP	TBCH	900450206	1493761	3577	334118.0	P	01	LC	13328	54031	2014-01-16	E	hear
19605	19605	RAND CAPITAL CORP	RAND	752185207	81955	6797	523910.0	P	01	LU	65665	3771	1982-01-29	E	rand
19605	19605	RAND CAPITAL CORP	RAND	752185207	81955	6797	523910.0	C	00X	LU	65665	3771	1982-01-01	1982-01-28	rand
19613	19613	RANK GROUP PLC	RANKY	753037100	1026291	7990	713290.0	P	90	LU	65702	3773	1982-01-29	2005-08-31	
19647	19647	LENDINGCLUB CORP	LC	52603A208	1409970	6141	522291.0	P	01	LC	15092	55129	2014-12-11	E	lc
19649	19649	SABRE CORP	SABR	78573M104	1597033	7370	518210.0	P	01	LC	14608	54830	2014-04-17	E	sabr
19649	19649	SABRE CORP	SABR	78573M104	1597033	7370	518210.0	P	01	LC	14608	54830	2014-04-17	E	sabrp
19661	19661	TOYOTA MOTOR CORP	TM	892331307	1094517	3711	336110.0	P	90	LC	76655	4521	1981-01-30	E	tm
19661	19661	TOYOTA MOTOR CORP	TM	892331307	1094517	3711	336110.0	P	90	LC	76655	4521	1981-01-30	E	toyof
19712	19712	OXBRIDGE RE HOLDINGS LTD	OXBR	G6856M106	1584831	6331	524130.0	P	02	LC	14661	54789	2014-05-09	E	oxbr
19712	19712	OXBRIDGE RE HOLDINGS LTD	OXBR	G6856M106	1584831	6331	524130.0	P	02	LC	14661	54789	2014-05-09	E	oxbrw
19713	19713	ATLANTIC UNION BANKSHRS CRP	AUB	04911A107	883948	6020	522110.0	P	01	LC	79747	12461	1993-10-06	E	aub
19713	19713	ATLANTIC UNION BANKSHRS CRP	AUB	04911A107	883948	6020	522110.0	P	01	LC	79747	12461	1993-10-06	E	aubap
19717	19717	NEUROGENE INC	NGNE	64135M105	1404644	2836	325414.0	P	01	LC	14535	54781	2014-03-07	E	nltx
19718	19718	ACHAOGEN INC	AKAOQ	004449104	1301501	2836	325414.0	P	01	LC	14530	54778	2014-03-12	2021-06-30	
19719	19719	RESONANT INC	RESN	76118L102	1579910	3674	334413.0	P	01	LC	14667	54867	2014-05-29	2022-03-31	
19730	19730	PAYLOCITY HOLDING CORP	PCTY	70438V106	1591698	7370	518210.0	P	01	LC	14547	54790	2014-03-19	E	pcty
19731	19731	ORBITAL CORP LTD	OBTLY	685563504	880419	3510	333618.0	C	90	LC	77155	29363	2011-08-25	2014-06-30	
19731	19731	ORBITAL CORP LTD	OBTLY	685563504	880419	3510	333618.0	C	90	LC	77155	29363	1991-12-04	2004-06-30	
19744	19744	JD.COM INC	JD	47215P106	1549802	5961	449210.0	P	90	LC	14655	54863	2014-05-22	E	jd
19744	19744	JD.COM INC	JD	47215P106	1549802	5961	449210.0	P	90	LC	14655	54863	2014-05-22	E	jdcmf
19747	19747	QUOTIENT TECHNOLOGY INC	QUOT	749119103	1115128	7310	5418.0	P	01	LC	14504	54763	2014-03-07	2023-09-29	quot
19752	19752	INVESTCORP CRDT MNGMT BDC	ICMB	46090R104	1578348	6797	523910.0	P	01	LC	14450	54732	2014-02-06	E	icmb
19753	19753	MAGNITE INC	MGNI	55955D100	1595974	7310	5418.0	P	01	LC	14580	54813	2014-04-02	E	mgni
19770	19770	ANTERO MIDSTREAM PARTNERS LP	AM.2	03673L103	1598968	1311	2111.0	P	01	LC	15031	55091	2014-11-05	E	
19771	19771	GALMED PHARMACEUTICALS LTD	GLMD	M47238148	1595353	2836	325414.0	P	01	LC	14540	54785	2014-03-13	E	glmd
19773	19773	CASTLIGHT HEALTH INC	CSLT	14862Q100	1433714	7370	518210.0	P	01	LC	14502	54761	2014-03-14	2022-02-28	
19784	19784	EAGLE PHARMACEUTICALS INC	EGRX	269796108	827871	2834	325412.0	P	01	LC	14456	54736	2014-02-12	E	egrx
19800	19800	COREPOINT LODGING INC	CPLG	21872L104	1707178	6798	531120.0	P	01	LC	17789	56354	2018-05-31	2022-03-31	
19800	19800	COREPOINT LODGING INC	CPLG	21872L104	1707178	6798	531120.0	P	01	LC	14573	54808	2014-04-09	2018-05-30	
19802	19802	RIMINI STREET INC	RMNI	76674Q107	1635282	7370	541519.0	P	01	LC	15525	55273	2017-10-11	E	rmni
19817	19817	UNIVEST FINANCIAL CORP	UVSP	915271100	102212	6020	522110.0	P	01	LC	89828	44293	2003-08-15	E	uvsp
19824	19824	ANGLOGOLD ASHANTI PLC	AU	G0378L100	1973832	1040	212220.0	J	90	LC	86341	4756	2023-09-01	2023-09-29	
19824	19824	ANGLOGOLD ASHANTI PLC	AU	G0378L100	1973832	1040	212220.0	P	90	LC	86341	4756	1998-08-05	2023-08-31	
19824	19824	ANGLOGOLD ASHANTI PLC	AU	G0378L100	1973832	1040	212220.0	P	90	LC	79899	4756	1982-01-29	1998-06-26	
19824	19824	ANGLOGOLD ASHANTI PLC	AU	G0378L100	1973832	1040	212220.0	P	05	LC	24295	4756	2023-09-25	E	
19843	19843	SMART & FINAL STORES INC	SFS	83190B101	1563407	5411	445110.0	P	01	LC	14915	55015	2014-09-24	2019-06-28	
19849	19849	A10 NETWORKS INC	ATEN	002121101	1580808	7372	513210.0	P	01	LC	14495	54756	2014-03-21	E	aten
19851	19851	CITY OFFICE REIT INC	CIO	178587101	1593222	6798	531120.0	P	01	LC	14559	54800	2014-04-15	E	cio
19851	19851	CITY OFFICE REIT INC	CIO	178587101	1593222	6798	531120.0	P	01	LC	14559	54800	2014-04-15	E	cio-pa
19855	19855	INVENTRUST PROPERTIES CORP	IVT	46124J201	1307748	6798	531120.0	C	01	LC	22128	58796	2021-10-12	E	ivt
19858	19858	VERITIV CORP	VRTV	923454102	1599489	5110	424110.0	P	01	LC	14751	54923	2014-07-02	2023-11-30	vrtv
19859	19859	AKEBIA THERAPEUTICS INC	AKBA	00972D105	1517022	2836	325414.0	P	01	LC	14531	54779	2014-03-20	E	akba
19873	19873	WASHINGTON TR BANCORP INC	WASH	940610108	737468	6020	522110.0	P	01	LU	11397	9239	1987-06-08	E	wash
19877	19877	Q2 HOLDINGS INC	QTWO	74736L109	1410384	7370	518210.0	P	01	LC	14516	54769	2014-03-20	E	qtwo
19881	19881	2U INC	TWOUQ	90214J200	1459417	8200	611310.0	P	01	LC	14554	54796	2014-03-28	2024-09-30	twou
19898	19898	AEROHIVE NETWORKS INC	HIVE.1	007786106	1372414	3576	334118.0	P	01	LC	14498	54758	2014-03-28	2019-08-30	
19906	19906	GRUBHUB INC	GRUB.2	400110102	1594109	7370	519130.0	P	01	LC	14567	54805	2014-04-04	2021-06-30	
19908	19908	FIVE9 INC	FIVN	338307101	1288847	7370	518210.0	P	01	LC	14596	54820	2014-04-04	E	fivn
19909	19909	IKANG HEALTHCARE GROUP -ADR	KANG	45174L108	1524190	8071	621511.0	P	90	LC	14600	54823	2014-04-09	2019-01-31	
19912	19912	CORIUM INTERNATIONAL INC	CORI	21887L107	1594337	2834	325412.0	P	01	LC	14594	54818	2014-04-03	2018-11-30	
19925	19925	TRIPLEPOINT VENTURE GWTH BDC	TPVG	89677Y100	1580345	6797	523910.0	P	01	LC	14522	54773	2014-03-06	E	tpvg
19927	19927	MOELIS & CO	MC	60786M105	1596967	6282	523940.0	P	01	LC	14574	54809	2014-04-16	E	mc
19935	19935	ENLINK MIDSTREAM LLC	ENLC	29336T100	1592000	4922	221210.0	P	01	LC	14505	54764	2014-03-10	E	enlc
19966	19966	CREATIVE MEDIA & COM TR CORP	CMCT	125525527	908311	6798	531120.0	P	01	LC	80014	12702	2014-03-12	E	cmct
19966	19966	CREATIVE MEDIA & COM TR CORP	CMCT	125525527	908311	6798	531120.0	P	01	LC	80014	12702	2014-03-12	E	cmctp
19967	19967	APPLIED GENETIC TECHNOLOGIES	AGTC	03820J100	1273636	2836	325414.0	P	01	LC	14528	54777	2014-03-27	2022-12-30	agtc
19974	19974	SIXTH STREET SPECIALTY LENDI	TSLX	83012A109	1508655	6797	523999.0	P	01	LC	14520	54771	2014-03-21	E	tslx
19977	19977	ENERGOUS CORP	WATT	29272C202	1575793	3690	335999.0	P	01	LC	14556	54798	2014-03-28	E	watt
19988	19988	MEDIWOUND LTD	MDWD	M68830112	1593984	2836	325414.0	P	01	LC	14546	54788	2014-03-20	E	mdwd
19989	19989	AMBER ROAD INC	AMBR.2	02318Y108	1314223	7370	519130.0	P	01	LC	14499	54759	2014-03-21	2019-07-31	
19998	19998	MEDPACE HOLDINGS INC	MEDP	58506Q109	1668397	8731	54171.0	P	01	LC	16260	55672	2016-08-11	E	medp
20003	20003	K2M GROUP HOLDINGS INC	KTWO	48273J107	1499807	3841	339112.0	P	01	LC	14658	54864	2014-05-08	2018-11-30	
20004	20004	WEIBO CORP	WB	948596101	1595761	7370	519290.0	P	90	LC	14616	54836	2014-04-17	E	wb
20009	20009	LEJU HOLDINGS LTD  -ADR	LEJUY	50187J207	1596856	6531	531390.0	P	90	LC	14572	54807	2014-04-17	E	leju
20010	20010	AGILE THERAPEUTICS INC	AGRX	00847L308	1261249	2834	325412.0	P	01	LC	14645	54855	2014-05-23	2024-03-25	agrx
20011	20011	METALLUS INC	MTUS	887399103	1598428	3312	331110.0	P	01	LC	14684	54878	2014-07-01	E	tmst
20018	20018	ALDEYRA THERAPEUTICS INC	ALDX	01438T106	1341235	2836	325414.0	P	01	LC	14647	54857	2014-05-02	E	aldx
20019	20019	CVB FINANCIAL CORP	CVBF	126600105	354647	6020	522110.0	P	01	LU	20395	5856	1983-03-16	E	cvbf
20020	20020	CIVEO CORP	CVEO	17878Y207	1590584	7011	721.0	P	01	LC	14619	54839	2014-06-02	E	cveo
20029	20029	CAPITAL SOUTHWEST CORP	CSWC	140501107	17313	6797	523910.0	P	01	LU	21259	1167	1982-01-29	E	cswc
20033	20033	ALDER BIOPHARMACEUTICALS INC	ALDR	014339105	1423824	2836	325414.0	P	01	LC	14646	54856	2014-05-08	2019-10-31	
20040	20040	SCYNEXIS INC	SCYX	811292200	1178253	2836	325414.0	P	01	LC	14668	54868	2014-05-02	E	scyx
20041	20041	TCTM KIDS IT EDUCAT INC -ADR	TCTM	876108200	1592560	8200	611420.0	P	90	LC	14611	54833	2014-04-03	E	tedu
20042	20042	ADAMAS PHARMACEUTICALS INC	ADMS	00548A106	1328143	2834	325412.0	P	01	LC	14589	54816	2014-04-10	2021-11-30	
20044	20044	BGSF INC	BGSF	05601C105	1474903	7363	561330.0	P	01	LC	14951	55040	2014-10-27	E	bgsf
20067	20067	INTERCONTINENTAL HOTELS GRP	IHG	45857P806	858446	7011	721110.0	P	90	LC	89704	43982	2003-04-15	E	ihg
20067	20067	INTERCONTINENTAL HOTELS GRP	IHG	45857P806	858446	7011	721110.0	P	90	LC	76089	26031	1990-02-13	2003-04-11	ihg
20088	20088	BOX INC	BOX	10316T104	1372612	7370	518210.0	P	01	LC	15145	55158	2015-01-23	E	box
20089	20089	TERMINIX GLOBAL HOLDINGS INC	TMX	88087E100	1428875	7340	561710.0	P	01	LC	14750	54920	2014-06-26	2022-10-31	tmx
20096	20096	CANOPY GROWTH CORP	CGC	138035704	1737927	2833	325411.0	P	01	LC	17827	56384	2018-06-09	E	cgc
20105	20105	FS KKR CAPITAL CORP	FSK	302635206	1422183	6797	523910.0	P	01	LC	14565	54803	2014-04-16	E	fsk
20113	20113	ZOE'S KITCHEN INC	ZOES	98979J109	1594879	5812	722511.0	P	01	LC	14588	54815	2014-04-11	2018-11-30	
20115	20115	PHIBRO ANIMAL HEALTH CORP	PAHC	71742Q106	1069899	2833	325411.0	P	01	LC	14603	54826	2014-04-11	E	pahc
20116	20116	PAYCOM SOFTWARE INC	PAYC	70432V102	1590955	7370	518210.0	P	01	LC	14579	54812	2014-04-15	E	payc
20126	20126	ADVANCED DRAINAGE SYSTEMS	WMS	00790R104	1604028	3080	326122.0	P	01	LC	14759	54929	2014-07-25	E	wms
20128	20128	CHEETAH MOBILE INC  -ADR	CMCM	163075203	1597835	7372	513210.0	P	90	LC	14618	54838	2014-05-08	E	cmcm
20129	20129	MATERIALISE NV	MTLS	57667T100	1091223	7372	513210.0	P	90	LC	14705	54896	2014-06-25	E	mtls
20130	20130	ATLANTICA SUSTAINABLE INFRA	AY	G0751N103	1601072	4991	2211.0	P	01	LC	14687	54880	2014-06-13	E	ay
20135	20135	QUOTIENT LTD	QTNTQ	G73268149	1596946	2835	325413.0	P	02	LC	14666	54829	2014-05-27	2023-06-30	qtnt
20143	20143	CARECLOUD INC	CCLD	14167R100	1582982	7370	519290.0	P	01	LC	14818	54964	2014-07-23	E	mtbc
20143	20143	CARECLOUD INC	CCLD	14167R100	1582982	7370	519290.0	P	01	LC	14818	54964	2014-07-23	E	mtbcp
20143	20143	CARECLOUD INC	CCLD	14167R100	1582982	7370	519290.0	P	01	LC	14818	54964	2014-07-23	E	mtbco
20147	20147	SUPERIOR DRILLING PRODUCTS	SDPI	868153107	1600422	3533	333132.0	P	01	LC	14636	54848	2014-05-23	2024-08-30	sdpi
20170	20170	TUNIU CORP  -ADR	TOUR	89977P106	1597095	4700	561520.0	P	90	LC	14676	54874	2014-05-09	E	tour
20179	20179	GASLOG PARTNERS LP	GLOP	Y2687W108	1598655	4412	483111.0	P	01	LC	14643	54853	2014-05-07	2023-07-31	glop
20179	20179	GASLOG PARTNERS LP	GLOP	Y2687W108	1598655	4412	483111.0	P	01	LC	14643	54853	2014-05-07	2023-07-31	glop-pa
20179	20179	GASLOG PARTNERS LP	GLOP	Y2687W108	1598655	4412	483111.0	P	01	LC	14643	54853	2014-05-07	2023-07-31	glop-pb
20179	20179	GASLOG PARTNERS LP	GLOP	Y2687W108	1598655	4412	483111.0	P	01	LC	14643	54853	2014-05-07	2023-07-31	glop-pc
20185	20185	SCOTTS MIRACLE-GRO CO	SMG	810186106	825542	2870	3253.0	P	01	LU	77300	11324	1992-01-31	E	smg
20196	20196	LUXOTTICA GROUP SPA	LUXTY	55068R202	857471	3851	339115.0	P	90	LU	75937	22148	1990-01-24	E	
20204	20204	ICONIX BRAND GROUP INC	ICON.1	451055305	857737	6794	533110.0	C	01	LU	76215	10467	1990-01-22	2021-08-31	
20214	20214	ENERPLUS CORP	ERF	292766102	1126874	1311	2111.0	P	01	LC	88818	41005	2000-11-17	2024-06-28	erf
20225	20225	MINERVA NEUROSCIENCES INC	NERV	603380205	1598646	2836	325414.0	P	01	LC	14822	54967	2014-07-01	E	nerv
20228	20228	CATALENT INC	CTLT	148806102	1596783	2834	325412.0	P	01	LC	14763	54931	2014-07-31	2024-12-31	ctlt
20229	20229	ZENDESK INC	ZEN	98936J101	1463172	7370	518210.0	P	01	LC	14641	54851	2014-05-15	2022-11-30	zen
20232	20232	KEYSIGHT TECHNOLOGIES INC	KEYS	49338L103	1601046	3825	334515.0	P	01	LC	14939	55033	2014-11-03	E	keys
20233	20233	THERAVANCE BIOPHARMA INC	TBPH	G8807B106	1583107	2836	325414.0	P	01	LC	14674	54872	2014-06-03	E	tbph
20235	20235	DNOW INC	DNOW	67011P100	1599617	5084	423830.0	P	01	LC	14632	54844	2014-06-02	E	dnow
20277	20277	OPUS BANK	OPB	684000102	1697463	6020	522110.0	P	01	LC	14602	54825	2014-04-16	2020-06-30	
20298	20298	PARSLEY ENERGY INC	PE	701877102	1594466	1311	211120.0	P	01	LC	14634	54846	2014-05-23	2021-01-29	
20299	20299	LIVE OAK BANCSHARES INC	LOB	53803X105	1462120	6020	522110.0	P	01	LC	15527	55361	2015-07-23	E	lob
20330	20330	MOBILEIRON INC	MOBL	60739U204	1470099	7370	519130.0	P	01	LC	14697	54892	2014-06-12	2020-12-31	
20338	20338	PRIMO BRANDS CORP	PRMB	741623102	2042694	2086	312111.0	P	01	LC	78763	29637	1992-06-16	2024-11-10	
20338	20338	PRIMO BRANDS CORP	PRMB	741623102	2042694	2086	312111.0	P	01	LC	25773	60058	2024-11-11	E	
20339	20339	STREET CAPITAL GROUP INC	CXSNF	86326Q108	939897	6162	522292.0	C	01	LU	81535	29155	1995-04-24	2004-08-18	
20344	20344	WASHINGTON PRIME GROUP INC	WPGGQ	93964W405	1594686	6798	531120.0	P	01	LC	14638	54850	2014-05-29	2021-10-29	
20407	20407	PAPA MURPHY'S HOLDINGS INC	FRSH.2	698814100	1592379	5812	722513.0	P	01	LC	14654	54862	2014-05-02	2019-05-31	
20412	20412	ARES MANAGEMENT CORP	ARES	03990B101	1176948	6282	523940.0	P	01	LC	14617	54837	2014-05-02	E	ares
20420	20420	ORION SA	OEC	L72967109	1609804	2890	325180.0	P	01	LC	14786	54944	2014-07-25	E	oec
20422	20422	HERITAGE INSURANCE HOLDINGS	HRTG	42727J102	1598665	6331	524126.0	P	01	LC	14625	54841	2014-05-23	E	hrtg
20423	20423	CAESARS ENTERTAINMENT CORP	CZR.3	127686103	858339	7990	721120.0	P	01	LC	76090	26032	1990-02-26	2008-01-31	
20423	20423	CAESARS ENTERTAINMENT CORP	CZR.3	127686103	858339	7990	721120.0	P	02	LC	13267	53998	2012-02-08	2020-07-31	
20430	20430	SLM CORP	SLM	78442P106	1032033	6141	522291.0	P	01	LC	66325	6412	2014-05-30	E	slm
20430	20430	SLM CORP	SLM	78442P106	1032033	6141	522291.0	P	01	LC	66325	6412	2014-05-30	E	slmbp
20441	20441	GWG HOLDINGS INC	GWGHQ	36192A109	1522690	6799	523999.0	P	01	LC	14930	55026	2014-09-25	2023-07-31	gwghq
20473	20473	WESTLAKE CHEMICAL PRTNRS LP	WLKP	960417103	1604665	2860	325199.0	P	01	LC	14783	54941	2014-07-30	E	wlkp
20488	20488	GOLDEN STAR RESOURCES LTD	GSS	38119T807	903571	1040	212221.0	C	01	LU	79636	29964	1993-09-01	2022-01-31	gss
20496	20496	ATENTO SA	ATTOF	L0427L204	1606457	7374	518210.0	P	01	LC	14986	55063	2014-10-02	2023-07-21	atto
20502	20502	RAYONIER ADVANCED MATERIALS	RYAM	75508B104	1597672	2820	3252.0	P	01	LC	14682	54876	2014-06-30	E	ryam
20513	20513	MONTAGE RESOURCES CORP	MR	61179L100	1600470	1311	211130.0	P	01	LC	14719	54912	2014-06-20	2020-11-13	
20517	20517	LIMBACH HOLDINGS INC	LMB	53263P105	1606163	1700	238.0	P	02	LC	14877	54976	2016-11-16	E	lmb
20517	20517	LIMBACH HOLDINGS INC	LMB	53263P105	1606163	1700	238.0	P	02	LC	14877	54976	2014-08-07	2016-07-11	lmb
20530	20530	ALIBABA GROUP HLDG	BABA	01609W102	1577552	5961	455110.0	P	90	LC	14888	55003	2014-09-19	E	baba
20530	20530	ALIBABA GROUP HLDG	BABA	01609W102	1577552	5961	455110.0	P	90	LC	14888	55003	2014-09-19	E	babaf
20534	20534	VIPER ENERGY INC	VNOM	927959106	1602065	6792	533110.0	P	01	LC	15139	54901	2014-06-18	E	vnom
20539	20539	PBF LOGISTICS LP	PBFX	69318Q104	1582568	4610	486110.0	P	01	LC	14633	54845	2014-05-09	2022-12-30	pbfx
20540	20540	TRUECAR INC	TRUE	89785L107	1327318	7370	519290.0	P	01	LC	14677	54875	2014-05-16	E	true
20548	20548	COTERRA ENERGY INC	CTRA	127097103	858470	1311	2111.0	P	01	LU	76082	26024	1990-02-08	E	ctra
20550	20550	ALCENTRA CAPITAL CORP	ABDC.1	01374T102	1578620	6797	523910.0	P	01	LC	14644	54854	2014-05-09	2020-01-31	
20567	20567	MARINUS PHARMACEUTICALS INC	MRNS	56854Q200	1267813	2836	325414.0	P	01	LC	14815	54963	2014-07-31	E	mrns
20570	20570	MDC PARTNERS INC	MDCA	552697104	0	7311	541810.0	C	01	LC	81527	30875	1995-04-17	2021-08-02	
20600	20600	NOVAGOLD RESOURCES LTD	NG	66987E206	1173420	1040	212220.0	P	01	LC	89965	44718	2003-12-02	E	ng
20619	20619	NEXEO SOLUTIONS INC	NXEO	65342H102	1604416	5160	4246.0	P	02	LC	14881	54902	2014-08-29	2019-02-28	
20621	20621	DERMTECH INC	DMTKQ	24984K105	1651944	2835	325413.0	P	02	LC	16880	55985	2019-08-30	E	dmtk
20644	20644	GOPRO INC	GPRO	38268T103	1500435	3861	333310.0	P	01	LC	14694	54888	2014-06-26	E	gpro
20645	20645	ARDELYX INC	ARDX	039697107	1437402	2836	325414.0	P	01	LC	14690	54883	2014-06-19	E	ardx
20649	20649	SYNDAX PHARMACEUTICALS INC	SNDX	87164F105	1395937	2836	325414.0	P	01	LC	15976	55537	2016-03-03	E	sndx
20653	20653	DENBURY INC	DEN	24790A101	945764	1311	2111.0	P	01	LC	82196	13960	1995-08-25	2020-07-29	den
20653	20653	DENBURY INC	DEN	24790A101	945764	1311	2111.0	P	01	LC	82196	13960	1995-08-25	2020-07-29	dnrrw
20653	20653	DENBURY INC	DEN	24790A101	945764	1311	2111.0	P	03	LC	19752	13960	2020-09-21	2023-11-30	den
20653	20653	DENBURY INC	DEN	24790A101	945764	1311	2111.0	P	03	LC	19752	13960	2020-09-21	2023-11-30	dnrrw
20659	20659	AMPHASTAR PHARMACEUTICLS INC	AMPH	03209R103	1297184	2834	325412.0	P	01	LC	14688	54881	2014-06-25	E	amph
20661	20661	V2X INC	VVX	92242T101	1601548	8744	561210.0	P	01	LC	14884	55001	2014-09-29	E	vvx
20670	20670	PAN AMERICAN SILVER CORP	PAAS	697900108	771992	1040	212222.0	P	01	LU	81734	13771	1995-06-12	E	paas
20670	20670	PAN AMERICAN SILVER CORP	PAAS	697900108	771992	1040	212222.0	P	01	LU	81734	13771	1995-06-12	E	paasf
20677	20677	FIRST FOUNDATION INC	FFWM	32026V104	1413837	6020	522110.0	P	01	LC	15064	55109	2014-11-03	E	ffwm
20683	20683	PENGROWTH ENERGY CORP	PGHEF	70706P104	1088166	1311	211130.0	P	04	LC	90271	43027	2006-07-27	2020-01-31	
20683	20683	PENGROWTH ENERGY CORP	PGHEF	70706P104	1088166	1311	211130.0	J	01	LC	90271	43027	2006-07-01	2006-07-26	
20683	20683	PENGROWTH ENERGY CORP	PGHEF	70706P104	1088166	1311	211130.0	P	01	LC	90271	43027	2004-07-28	2006-06-30	
20683	20683	PENGROWTH ENERGY CORP	PGHEF	70706P104	1088166	1311	211130.0	P	01	LC	89381	43027	2002-04-10	2004-07-27	
20684	20684	OBSIDIAN ENERGY LTD	OBE	674482203	1334388	1311	2111.0	P	01	LC	91305	50844	2022-01-31	E	obe
20684	20684	OBSIDIAN ENERGY LTD	OBE	674482203	1334388	1311	2111.0	P	01	LC	91305	50844	2006-06-22	2020-04-01	obe
20686	20686	SYNCHRONY FINANCIAL	SYF	87165B103	1601712	6141	522291.0	P	01	LC	14776	54936	2014-07-31	E	syf
20686	20686	SYNCHRONY FINANCIAL	SYF	87165B103	1601712	6141	522291.0	P	01	LC	14776	54936	2014-07-31	E	syf-pa
20692	20692	KIMBALL ELECTRONICS INC	KE	49428J109	1606757	3674	334413.0	P	01	LC	14942	55035	2014-11-03	E	ke
20695	20695	PRECISION DRILLING CORP	PDS	74022D407	1013605	1381	213111.0	P	01	LC	90999	31116	2005-11-16	E	pds
20695	20695	PRECISION DRILLING CORP	PDS	74022D407	1013605	1381	213111.0	P	01	LC	84155	31116	1996-11-15	2005-11-06	pds
20696	20696	MASONITE INTERNATIONAL CORP	DOOR	575385109	893691	2430	321911.0	P	01	LC	79146	29669	1998-04-30	2005-04-06	door
20696	20696	MASONITE INTERNATIONAL CORP	DOOR	575385109	893691	2430	321911.0	P	03	LC	14177	54569	2013-09-09	2024-05-14	door
20699	20699	LIBERTY TRIPADVISOR HOLDINGS	LTRPA	531465102	1606745	7370	519290.0	J	02	LC	14873	54995	2014-08-28	E	ltrpa
20699	20699	LIBERTY TRIPADVISOR HOLDINGS	LTRPA	531465102	1606745	7370	519290.0	J	02	LC	14873	54995	2014-08-28	E	ltrpb
20699	20699	LIBERTY TRIPADVISOR HOLDINGS	LTRPA	531465102	1606745	7370	519290.0	P	01	LC	14872	54995	2014-08-28	E	ltrpa
20699	20699	LIBERTY TRIPADVISOR HOLDINGS	LTRPA	531465102	1606745	7370	519290.0	P	01	LC	14872	54995	2014-08-28	E	ltrpb
20720	20720	RELMADA THERAPEUTICS INC	RLMD	75955J402	1553643	2834	325412.0	P	01	LC	19024	56921	2019-10-10	E	rlmd
20739	20739	TERRAFORM POWER INC	TERP	88104R209	1599947	4911	221114.0	P	01	LC	14831	54975	2014-07-18	2020-07-31	
20740	20740	VIA RENEWABLES INC	VIA	92556D304	1606268	4931	2211.0	P	01	LC	14830	54973	2014-07-29	2024-06-28	via
20740	20740	VIA RENEWABLES INC	VIA	92556D304	1606268	4931	2211.0	P	01	LC	14830	54973	2014-07-29	2024-06-28	viasp
20742	20742	ZAFGEN INC	ZFGN	98885E103	0	2836	325414.0	P	01	LC	14711	54904	2014-06-19	2020-05-28	
20748	20748	ARISTA NETWORKS INC	ANET	040413205	1596532	3576	334118.0	P	01	LC	14714	54907	2014-06-06	E	anet
20756	20756	MATINAS BIOPHARMA HLDGS INC	MTNB	576810303	1582554	2836	325414.0	P	01	LC	16613	55876	2017-03-02	E	mtnb
20779	20779	CISCO SYSTEMS INC	CSCO	17275R102	858877	3576	334118.0	P	01	LC	76076	10486	1990-02-16	E	csco
20791	20791	BLACKSTONE MORTGAGE TR INC	BXMT	09257W100	1061630	6798	525990.0	P	01	LC	62156	20378	1990-03-30	E	bxmt
20798	20798	PFENEX INC	PFNX	717071104	1478121	2836	325414.0	P	01	LC	14774	54934	2014-07-24	2020-09-30	
20823	20823	HEALTHEQUITY INC	HQY	42226A107	1428336	6324	524114.0	P	01	LC	14803	54955	2014-07-31	E	hqy
20904	20904	HOLOGIC INC	HOLX	436440101	859737	3844	334517.0	P	01	LC	76095	10504	1990-03-01	E	holx
20935	20935	TRUPANION INC	TRUP	898202106	1371285	6399	524128.0	P	01	LC	14782	54940	2014-07-18	E	trup
20943	20943	SAGE THERAPEUTICS INC	SAGE	78667J108	1597553	2836	325414.0	P	01	LC	14828	54971	2014-07-18	E	sage
20944	20944	SHELL MIDSTREAM PARTNERS LP	SHLX	822634101	1610466	4610	486.0	P	01	LC	14980	55057	2014-10-29	2022-10-31	shlx
20945	20945	IRADIMED CORP	IRMD	46266A109	1325618	3841	339112.0	P	01	LC	14807	54958	2014-07-16	E	irmd
20959	20959	PLYMOUTH INDL REIT INC	PLYM	729640102	1515816	6798	531120.0	P	01	LC	16768	55973	2017-06-09	E	plym
20959	20959	PLYMOUTH INDL REIT INC	PLYM	729640102	1515816	6798	531120.0	P	01	LC	16768	55973	2017-06-09	E	plym-pa
20960	20960	CANNAE HOLDINGS INC	CNNE	13765N107	1704720	5812	722511.0	P	01	LC	17036	56119	2017-11-18	E	cnne
20960	20960	CANNAE HOLDINGS INC	CNNE	13765N107	1704720	5812	722511.0	P	01	LC	14685	47864	2014-07-01	2017-11-17	cnne
20961	20961	ANTERIX INC	ATEX	03676C100	1304492	4899	517810.0	P	01	LC	15226	55200	2015-02-03	E	atex
21000	21000	HELIUS MEDICAL TECHNOLOGIES	HSDT	42328V801	1610853	3845	334510.0	P	01	LC	17690	56338	2018-04-11	E	hsdt
21002	21002	CYBERARK SOFTWARE LTD	CYBR	M2682V108	1598110	7372	513210.0	P	01	LC	14928	55024	2014-09-24	E	cybr
21003	21003	ZOSANO PHARMA CORP	ZSANQ	98979H301	1587221	2834	325412.0	P	01	LC	15187	55177	2015-01-27	2022-12-30	zsanq
21004	21004	LANTHEUS HOLDINGS INC	LNTH	516544103	1521036	2835	325413.0	P	01	LC	15429	55313	2015-06-25	E	lnth
